402,446,3,0,21,19,333,292,69,154,0.96,-20.29,-4.86,L
273,327,0,2,16,23,92,247,181,80,-0.38,0.96,-0.61,W
327,273,2,0,23,16,247,92,80,181,-0.96,0.38,0.61,L
256,341,1,2,18,22,165,242,91,99,-3.83,1.62,5.28,W
280,296,0,1,16,17,155,157,125,139,-5.79,2.43,3.9,W
337,379,1,4,17,29,231,309,106,70,11.95,2.97,-7.25,W
331,388,1,1,22,23,284,260,47,128,3.73,-9.48,-1.3,L
385,420,2,0,25,23,304,324,81,96,11.93,-17.85,-1.92,L
373,337,4,2,19,24,293,234,80,103,0.99,1.05,-2.07,L
351,264,2,1,23,12,229,186,122,78,1.25,5.97,-4.9,W
296,280,1,0,17,16,157,155,139,125,-2.43,5.79,-3.9,L
429,303,1,1,25,11,221,255,208,48,2.75,5.49,-2.21,W
448,422,0,1,30,20,400,295,48,127,21.01,-13.5,-10.13,L
379,337,4,1,29,17,309,231,70,106,-2.97,-11.95,7.25,L
281,443,1,4,15,26,198,363,83,80,-0.69,-6.62,4.31,L
420,385,0,2,23,25,324,304,96,81,17.85,-11.93,1.92,W
360,283,1,4,22,15,280,161,80,122,6.68,20.97,-2.32,W
446,402,0,3,19,21,292,333,154,69,20.29,-0.96,4.86,W
388,331,1,1,23,22,260,284,128,47,9.48,-3.73,1.3,W
290,217,2,1,24,16,155,145,135,72,-6.42,2.66,-4.9,L
368,417,0,0,17,27,267,299,101,118,10.17,-21.44,0.83,L
342,300,1,2,20,23,159,207,183,93,-1.34,2.67,0.37,W
223,371,0,2,17,28,173,264,50,107,-4.79,-6.16,11.38,W
315,329,1,0,17,19,222,227,93,102,2.68,-7.75,0.88,L
300,342,2,1,23,20,207,159,93,183,-2.67,1.34,-0.37,L
300,342,2,1,23,20,207,159,93,183,-2.67,1.34,-0.37,L
417,368,0,0,27,17,299,267,118,101,21.44,-10.17,-0.83,W
277,285,2,3,14,16,263,202,14,83,-2.74,12.43,0.09,W
424,515,2,0,19,21,340,364,84,151,10.04,-30.26,-1.17,L
354,325,2,1,22,16,230,295,124,30,5.77,-12.48,-4.89,L
327,351,1,0,18,20,251,254,76,97,11.39,-1.72,-3.98,W
285,277,3,2,16,14,202,263,83,14,-12.43,2.74,-0.09,L
343,442,2,1,19,27,261,326,82,116,9.28,-12.64,1.98,L
227,240,1,1,12,17,125,142,102,98,-11.35,6.13,3.45,L
240,227,1,1,17,12,142,125,98,102,-6.13,11.35,-3.45,W
217,290,1,2,16,24,145,155,72,135,-2.66,6.42,4.9,W
444,299,0,0,28,20,273,177,171,122,17.09,-1.68,1.82,W
371,223,2,0,28,17,264,173,107,50,6.16,4.79,-11.38,L
329,315,0,1,19,17,227,222,102,93,7.75,-2.68,-0.88,W
325,354,1,2,16,22,295,230,30,124,12.48,-5.77,4.89,W
308,439,2,0,20,18,195,287,113,152,-6.79,-9.58,2.71,L
313,209,0,2,24,17,167,176,146,33,8.07,1.22,1.71,W
299,444,0,0,20,28,177,273,122,171,1.68,-17.09,-1.82,L
439,308,0,2,18,20,287,195,152,113,9.58,6.79,-2.71,W
442,343,1,2,27,19,326,261,116,82,12.64,-9.28,-1.98,W
351,327,0,1,20,18,254,251,97,76,1.72,-11.39,3.98,L
515,424,0,2,21,19,364,340,151,84,30.26,-10.04,1.17,W
332,360,1,1,23,28,274,244,58,116,1.72,-17.09,-5.32,L
360,332,1,1,28,23,244,274,116,58,17.09,-1.72,5.32,W
311,325,1,2,16,22,219,261,92,64,-6.28,3.81,7.47,W
304,301,0,0,15,20,151,118,153,183,15.22,-6.53,0.68,W
358,366,2,2,19,22,229,310,129,56,3.35,-3.04,-3.44,L
411,375,2,0,25,18,316,226,95,149,4.46,-12.63,3.88,L
325,311,2,1,22,16,261,219,64,92,-3.81,6.28,-7.47,L
325,311,2,1,22,16,261,219,64,92,-3.81,6.28,-7.47,L
353,505,0,0,24,25,190,449,163,56,19.18,-24.94,11.43,W
464,273,1,0,21,23,340,190,124,83,11.68,3.9,-18.09,L
