5,335,300,3,2,18,18,207,188,128,112,0.1614,L
6,323,374,5,1,19,21,140,250,183,124,0.1089,L
7,371,335,0,2,25,22,218,263,153,72,0.0635,W
8,371,335,0,2,25,22,218,263,153,72,0.1105,W
9,195,346,2,0,15,24,126,232,69,114,0.3982,L
10,349,221,1,3,18,11,206,164,143,57,0.0936,W
11,408,448,1,0,24,28,332,295,76,153,0.1106,L
12,448,408,0,1,28,24,295,332,153,76,0.1413,W
13,289,236,1,1,20,16,243,133,46,103,0.1493,L
14,384,470,2,2,24,23,290,288,94,182,0.1830,W
15,470,384,2,2,23,24,288,290,182,94,0.0888,L
16,365,398,1,2,26,26,262,269,103,129,0.0290,W
17,123,344,3,2,9,21,71,260,52,84,0.0795,L
18,280,396,2,0,16,22,205,276,75,120,0.1708,L
19,374,323,1,5,21,19,250,140,124,183,0.1113,W
20,396,280,0,2,22,16,276,205,120,75,0.0528,W
21,473,465,1,0,26,25,341,323,132,142,0.0374,L
22,332,284,0,3,17,16,171,246,161,38,0.0315,W
23,329,230,0,3,18,14,202,162,127,68,0.2316,W
24,221,349,3,1,11,18,164,206,57,143,0.2913,L
25,346,195,0,2,24,15,232,126,114,69,0.0409,W
26,312,437,1,4,21,27,243,206,69,231,0.0410,W
27,398,365,2,1,26,26,269,262,129,103,0.0772,L
28,253,376,2,0,14,18,191,289,62,87,0.0888,L
29,376,253,0,2,18,14,289,191,87,62,0.0044,W
30,300,335,2,3,18,18,188,207,112,128,0.0162,W
31,236,289,1,1,16,20,133,243,103,46,0.0424,W
32,284,332,3,0,16,17,246,171,38,161,0.2696,L
11,231,387,0,0,13,24,182,210,49,177,0.1244,L
12,406,365,0,2,23,15,331,295,75,70,0.1822,W
13,291,203,0,3,19,16,168,139,123,64,0.0159,W
18,305,367,3,2,18,19,253,188,52,179,0.1708,L
22,365,406,2,0,15,23,295,331,70,75,0.0601,L
24,203,291,3,0,16,19,139,168,64,123,0.3190,L
26,367,305,2,3,19,18,188,253,179,52,0.0410,W
29,387,231,0,0,24,13,210,182,177,49,0.0086,W
2,422,309,0,2,28,17,323,208,99,101,0.0000,W
9,429,413,1,1,25,27,291,326,138,87,0.1193,L
12,413,429,1,1,27,25,326,291,87,138,0.0928,W
13,302,377,3,3,14,20,197,279,105,98,0.0213,L
16,227,389,2,1,16,20,166,218,61,171,0.0000,L
20,377,302,3,3,20,14,279,197,98,105,0.0039,W
26,389,227,1,2,20,16,218,166,171,61,0.0288,W
29,309,422,2,0,17,28,208,323,101,99,0.0044,L
2,493,367,0,2,30,24,392,268,101,99,0.0000,W
12,367,493,2,0,24,30,268,392,99,101,0.1350,L
20,431,368,0,2,26,22,374,314,57,54,0.1686,W
26,368,431,2,0,22,26,314,374,54,57,0.0314,L
2,344,546,1,2,17,37,240,442,104,104,0.0000,L
20,546,344,2,1,37,17,442,240,104,104,0.0000,W
